股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
上证指数,000001,2024-09-26,2893.75,3000.95,3000.95,2889.01,576319261,524669070870.6,3.86,3.61,104.64,1.24
上证指数,000001,2024-09-27,3049.1,3087.53,3087.53,3017.45,492287163,480612559539.5,2.34,2.89,86.58,1.06
上证指数,000001,2024-09-30,3194.72,3336.5,3358.59,3153.7,1102337917,1167772549990.4,6.64,8.06,248.97,2.37
上证指数,000001,2024-10-08,3674.4,3489.78,3674.4,3372.19,1313460195,1510513250817.1,9.06,4.59,153.28,2.82
上证指数,000001,2024-10-09,3427.22,3258.86,3437.16,3249.16,992757256,1264311454429.5,5.39,-6.62,-230.92,2.13
上证指数,000001,2024-10-10,3277.69,3301.93,3379.81,3228.12,834500257,947788514989.0,4.65,1.32,43.07,1.79
上证指数,000001,2024-10-11,3287.87,3217.74,3297.75,3187.99,606027433,664332794461.9,3.32,-2.55,-84.19,1.3
上证指数,000001,2024-10-14,3241.43,3284.32,3294.62,3203.9,631466859,701499242569.3,2.82,2.07,66.58,1.36
上证指数,000001,2024-10-15,3265.75,3201.29,3285.21,3201.29,566054558,619091471860.4,2.56,-2.53,-83.03,1.22
上证指数,000001,2024-10-16,3169.17,3202.95,3236.85,3167.74,515813997,533062408932.0,2.16,0.05,1.66,1.11
上证指数,000001,2024-10-17,3220.73,3169.38,3241.57,3169.38,528611772,557347351398.0,2.25,-1.05,-33.57,1.13
上证指数,000001,2024-10-18,3165.97,3261.56,3313.98,3152.82,693014623,827948922139.1,5.08,2.91,92.18,1.49
上证指数,000001,2024-10-21,3276.06,3268.11,3300.66,3239.1,668150299,855781454017.1,1.89,0.2,6.55,1.43
上证指数,000001,2024-10-22,3263.82,3285.87,3294.96,3255.14,574913781,698861461335.1,1.22,0.54,17.76,1.23
上证指数,000001,2024-10-23,3285.25,3302.8,3331.08,3277.07,650444128,760066419549.9,1.64,0.52,16.93,1.4
上证指数,000001,2024-10-24,3287.82,3280.26,3292.94,3266.88,519827074,585248946960.3,0.79,-0.68,-22.54,1.12
上证指数,000001,2024-10-25,3280.76,3299.7,3319.36,3276.13,595651707,677255321349.3,1.32,0.59,19.44,1.28
上证指数,000001,2024-10-28,3300.46,3322.2,3322.2,3279.72,672373131,717510218018.9,1.29,0.68,22.5,1.44
上证指数,000001,2024-10-29,3328.09,3286.41,3340.46,3284.21,725326154,806573822261.9,1.69,-1.08,-35.79,1.56
上证指数,000001,2024-10-30,3273.64,3266.24,3291.68,3244.81,669018090,730619786746.3,1.43,-0.61,-20.17,1.44
上证指数,000001,2024-10-31,3267.98,3279.82,3295.74,3252.39,784649094,864970968962.6,1.33,0.42,13.58,1.68
上证指数,000001,2024-11-01,3275.58,3272.01,3305.32,3258.73,852055320,878112793944.5,1.42,-0.24,-7.81,1.83
上证指数,000001,2024-11-04,3275.68,3310.21,3310.21,3263.84,665077454,692341763272.3,1.42,1.17,38.2,1.43
上证指数,000001,2024-11-05,3306.81,3386.99,3386.99,3302.05,821124902,929931429368.6,2.57,2.32,76.78,1.76
上证指数,000001,2024-11-06,3395.22,3383.81,3421.0,3367.08,895855930,1026807640357.8,1.59,-0.09,-3.18,1.92
上证指数,000001,2024-11-07,3359.99,3470.66,3470.66,3356.26,959556680,1048841306120.8,3.38,2.57,86.85,2.06
上证指数,000001,2024-11-08,3502.13,3452.3,3509.82,3443.19,964034562,1107932295571.4,1.92,-0.53,-18.36,2.07
上证指数,000001,2024-11-11,3432.37,3470.07,3471.12,3416.73,818025436,1024334899510.8,1.58,0.51,17.77,1.76
上证指数,000001,2024-11-12,3469.89,3421.97,3489.42,3402.04,817926524,1039600859287.1,2.52,-1.39,-48.1,1.76
上证指数,000001,2024-11-13,3406.92,3439.28,3442.3,3404.53,673662348,829435316989.4,1.1,0.51,17.31,1.45
上证指数,000001,2024-11-14,3429.51,3379.84,3441.77,3376.15,631556690,762884198784.3,1.91,-1.73,-59.44,1.36
上证指数,000001,2024-11-15,3369.81,3330.73,3391.32,3330.73,630285583,745937122428.3,1.79,-1.45,-49.11,1.35
上证指数,000001,2024-11-18,3344.69,3323.85,3386.9,3309.01,743950692,755809644463.3,2.34,-0.21,-6.88,1.6
上证指数,000001,2024-11-19,3324.88,3346.01,3346.76,3284.13,625024151,651575376256.0,1.88,0.67,22.16,1.34
上证指数,000001,2024-11-20,3337.68,3367.99,3375.25,3333.0,566154289,627858323157.0,1.26,0.66,21.98,1.22
上证指数,000001,2024-11-21,3362.94,3370.4,3378.52,3348.86,530331830,614517433700.1,0.88,0.07,2.41,1.14
